key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes
saunders_southern_2018,Southern {Ocean} {Mesopelagic} {Fish} {Comply} with {Bergmann}'s {Rule,2018,1,1,AMERICAN NATURALIST,0003-0147,191,3,343--351,"Saunders, Ryan A. and Tarling, Geraint A. month = mar,",10.1086/695767,,,,"The applicability of macroecological rules to patterns in body size varies between taxa. One of the most examined is Bergmann's rule, which states that body size increases with decreasing temperature and increasing latitude, although the rule is not universal and the proposed mechanisms underpinning it are multifarious and lack congruence. This study considers the degree to which Bergmann's rule applies to the Southern Ocean mesopelagic fish community. We studied patterns in body size, temperature, and latitude across a 127 latitudinal gradient within the Scotia-Weddell sector. Intraspecific Bergmann's rule was found to apply to 8 of the 11 biomass-dominant species in the family Myctophidae. The rule was also apparent at an interspecific level. Our study suggests that greater attainable body size in this community is a necessary attribute to reach colder regions further south. The adherence of these taxa to Bergmann's rule enables such species to act as sentinels for identifying the drivers and consequences of ocean warming for the Southern Ocean ecosystem."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
persons_additional_2018,Additional {Specimens} and a {Critical} {Consideration} of {Eurypterid} {Opisthosoma} {Flexibility} ({A} {Reply} to {Lamsdell} et al.),2018,1,1,AMERICAN NATURALIST,0003-0147,191,3,355--358,"Persons, W. Scott month = mar,",10.1086/695956,,,,"Herein additional and better-preserved instances of eurypterid specimens with opisthosoma preserved in strong lateral bends are documented, bolstering the evidence for potential lateral tail striking among various eurypterid species. Contrary to dissenting suggestions, such specimens remain fully articulated, and the opisthosoma exoskeleton of many eurypterids appears adapted to permit a wide range of lateral motion. Observation of long telson spines and prominent dorsal telson keels across the Eurypterida reveals that the two traits are negatively correlated. This indicates that the function of a spiniform telson was incompatible with an opisthosoma that generated strong lateral hydraulic resistance and therefore supports the hypothesis that, when present, eurypterids may have used their long telson spines as laterally striking weapons."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
schnyder_positive_2018,Positive diversity-functioning relationships in model communities of methanotrophic bacteria,2018,1,1,ECOLOGY,0012-9658,99,3,714--723,"Schnyder, Elvira and Bodelier, Paul L. E. and Hartmann, Martin and Henneberger, Ruth and Niklaus, Pascal A. month = mar,",10.1002/ecy.2138,,,,"Biodiversity enhances ecosystem functions such as biomass production and nutrient cycling. Although the majority of the terrestrial biodiversity is hidden in soils, very little is known about the importance of the diversity of microbial communities for soil functioning. Here, we tested effects of biodiversity on the functioning of methanotrophs, a specialized group of soil bacteria that plays a key role in mediating greenhouse gas emissions from soils. Using pure strains of methanotrophic bacteria, we assembled artificial communities of different diversity levels, with which we inoculated sterile soil microcosms. To assess the functioning of these communities, we measured methane oxidation by gas chromatography throughout the experiment and determined changes in community composition and community size at several time points by quantitative PCR and sequencing. We demonstrate that microbial diversity had a positive overyielding effect on methane oxidation, in particular at the beginning of the experiment. This higher assimilation of CH4 at high diversity translated into increased growth and significantly larger communities towards the end of the study. The overyielding of mixtures with respect to CH4 consumption and community size were positively correlated. The temporal CH4 consumption profiles of strain monocultures differed, raising the possibility that temporal complementarity of component strains drove the observed community-level strain richness effects; however, the community niche metric we derived from the temporal activity profiles did not explain the observed strain richness effect. The strain richness effect also was unrelated to both the phylogenetic and functional trait diversity of mixed communities. Overall, our results suggest that positive biodiversity-ecosystem-function relationships show similar patterns across different scales and may be widespread in nature. Additionally, biodiversity is probably also important in natural methanotrophic communities for the ecosystem function methane oxidation. Therefore, maintaining soil conditions that support a high diversity of methanotrophs may help to reduce the emission of the greenhouse gas methane."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
howard_flight_2018,"Flight range, fuel load and the impact of climate change on the journeys of migrant birds",2018,1,1,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,285,1873,NA,"Howard, Christine and Stephens, Philip A. and Tobias, Joseph A. and Sheard, Catherine and Butchart, Stuart H. M. and Willis, Stephen G. month = feb,",10.1098/rspb.2017.2329,,,,"Climate change is predicted to increase migration distances for many migratory species, but the physiological and temporal implications of longer migratory journeys have not been explored. Here, we combine information about species' flight range potential and migratory refuelling requirements to simulate the number of stopovers required and the duration of current migratory journeys for 77 bird species breeding in Europe. Using tracking data, we show that our estimates accord with recorded journey times and stopovers for most species. We then combine projections of altered migratory distances under climate change with models of avian flight to predict future migratory journeys. We find that 37\% of migratory journeys undertaken by long-distance migrants will necessitate an additional stopover in future. These greater distances and the increased number of stops will substantially increase overall journey durations of many long-distance migratory species, a factor not currently considered in climate impact studies."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
marburger_whole_2018,Whole genome duplication and transposable element proliferation drive genome expansion in {Corydoradinae} catfishes,2018,1,1,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,285,1872,NA,"Marburger, Sarah and Alex and rou, Markos A. and Taggart, John B. and Creer, Simon and Carvalho, Gary and Oliveira, Claudio and Taylor, Martin I. month = feb,",10.1098/rspb.2017.2732,,,,"Genome size varies significantly across eukaryotic taxa and the largest changes are typically driven by macro-mutations such as whole genome duplications (WGDs) and proliferation of repetitive elements. These two processes may affect the evolutionary potential of lineages by increasing genetic variation and changing gene expression. Here, we elucidate the evolutionary history and mechanisms underpinning genome size variation in a species-rich group of Neotropical catfishes (Corydoradinae) with extreme variation in genome size-0.6 to 4.4 pg per haploid cell. First, genome size was quantified in 65 species and mapped onto a novel fossil-calibrated phylogeny. Two evolution ary shifts in genome size were identified across the tree-the first between 43 and 49 Ma (95\% highest posterior density (HPD) 36.2-68.1 Ma) and the second at approximately 19 Ma (95\% HPD 15.3-30.14 Ma). Second, restriction-site associated DNA (RAD) sequencing was used to identify potential WGD events and quantify transposable element (TE) abundance in different lineages. Evidence of two lineage-scale WGDs was identified across the phylogeny, the first event occurring between 54 and 66 Ma (95\% HPD 42.56-99.5 Ma) and the second at 20-30 Ma (95\% HPD 15.3-45 Ma) based on haplotype numbers per contig and between 35 and 44 Ma (95\% HPD 30.29-64.51 Ma) and 20-30 Ma (95\% HPD 15.3-45 Ma) based on SNP read ratios. TE abundance increased considerably in parallel with genome size, with a single TE-family (TC1-IS630-Pogo) showing several increases across the Corydoradinae, with the most recent at 20-30 Ma (95\% HPD 15.3-45 Ma) and an older event at 35-44 Ma (95\% HPD 30.29-64.51 Ma). We identified signals congruent with two WGD duplication events, as well as an increase in TE abundance across different lineages, making the Corydoradinae an excellent model system to study the effects of WGD and TEs on genome and organismal evolution."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
wisniewska_high_2018,High rates of vessel noise disrupt foraging in wild harbour porpoises ({Phocoena} phocoena),2018,1,1,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,285,1872,NA,"Wisniewska, Danuta Maria and Johnson, Mark and Teilmann, Jonas and Siebert, Ursula and Galatius, Anders and Dietz, Rune and Madsen, Peter Teglberg month = feb,",10.1098/rspb.2017.2314,,,,"Shipping is the dominant marine anthropogenic noise source in the world's oceans, yet we know little about vessel encounter rates, exposure levels and behavioural reactions for cetaceans in the wild, many of which rely on sound for foraging, communication and social interactions. Here, we used animal-borne acoustic tags to measure vessel noise exposure and foraging efforts in seven harbour porpoises in highly trafficked coastal waters. Tagged porpoises encountered vessel noise 17-89\% of the time and occasional high-noise levels coincided with vigorous fluking, bottom diving, interrupted foraging and even cessation of echolocation, leading to significantly fewer prey capture attempts at received levels greater than 96 dB re 1 mPa (16 kHz third-octave). If such exposures occur frequently, porpoises, which have high metabolic requirements, may be unable to compensate energetically with negative long-term fitness consequences. That shipping noise disrupts foraging in the high-frequency-hearing porpoise raises concerns that other toothed whale species may also be affected."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
rousk_what_2018,What drives biological nitrogen fixation in high arctic tundra: {Moisture} or temperature?,2018,1,1,ECOSPHERE,2150-8925,9,2,NA,"Rousk, Kathrin and Sorensen, Pernille Laerkedal and Michelsen, Anders month = feb,",10.1002/ecs2.2117,,,,"Biological nitrogen (N-2) fixation is one of the main sources of available N for pristine ecosystems such as subarctic and arctic tundra. Although this has been acknowledged more than a decade ago, few attempts have been undertaken to identify the foremost driver of N-2 fixation in the high Arctic. Here, we report results from in situ measurements of N-2 fixation throughout the main growing period (June-August) in high arctic tundra, Greenland, in climate change treatments, shading and warming, and control. Nitrogen fixation was also measured in cores that received additional water prior to the measurements. The climate change field treatments did not lead to significant changes in any measured parameters; however, N-2 fixation was promoted by adding water, and moisture was the most important factor influencing N-2 fixation in all climate change field treatments. Maximum N-2 fixation rates were measured below 14 degrees C soil temperature, which is much lower than the theoretical and previously reported temperature optimum for the nitrogenase enzyme. Diazotroph (N-2 fixing bacteria) communities are adapted to low temperatures in high arctic settings, and increased temperature in a future climate may lead to decreased N-2 fixation rates, or to a shift in diazotroph communities."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
arbour_evolution_2018,The evolution of tail weaponization in amniotes,2018,1,1,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,285,1871,NA,"Arbour, Victoria M. and Zanno, Lindsay E. month = jan,",10.1098/rspb.2017.2299,,,,"Weaponry, for the purpose of intraspecific combat or predator defence, is one of the most widespread animal adaptations, yet the selective pressures and constraints governing its phenotypic diversity and skeletal regionalization are not well understood. Here, we investigate the evolution of tail weaponry in amniotes, a rare form of weaponry that nonetheless evolved independently among a broad spectrum of life including mammals, turtles and dinosaurs. Using phylogenetic comparative methods, we test for links between morphology, ecology and behaviour in extant amniotes known to use the tail as a weapon, and in extinct taxa bearing osseous tail armaments. We find robust ecological and morphological correlates of both tail lashing behaviour and bony tail weaponry, including large body size, body armour and herbivory, suggesting these life-history parameters factor into the evolution of antipredator behaviours and tail armaments. We suggest that the evolution of tail weaponry is rare because large, armoured herbivores are uncommon in extant terrestrial faunas, as they have been throughout evolutionary history."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
abramson_imitation_2018,Imitation of novel conspecific and human speech sounds in the killer whale ({Orcinus} orca),2018,1,1,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,285,1871,NA,"Abramson, Jose Z. and Victoria Hern and ez-Lloreda, Ma and Garcia, Lino and Colmenares, Fern and o and Aboitiz, Francisco and Call, Josep month = jan,",10.1098/rspb.2017.2171,,,,"Vocal imitation is a hallmark of human spoken language, which, along with other advanced cognitive skills, has fuelled the evolution of human culture. Comparative evidence has revealed that although the ability to copy sounds from conspecifics is mostly uniquely human among primates, a few distantly related taxa of birds and mammals have also independently evolved this capacity. Remarkably, field observations of killer whales have documented the existence of group-differentiated vocal dialects that are often referred to as traditions or cultures and are hypothesized to be acquired non-genetically. Here we use a do-as-I-do paradigm to study the abilities of a killer whale to imitate novel sounds uttered by conspecific (vocal imitative learning) and human models (vocal mimicry). We found that the subject made recognizable copies of all familiar and novel conspecific and human sounds tested and did so relatively quickly (most during the first 10 trials and three in the first attempt). Our results lend support to the hypothesis that the vocal variants observed in natural populations of this species can be socially learned by imitation. The capacity for vocal imitation shown in this study may scaffold the natural vocal traditions of killer whales in the wild."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
stanger.hall_evolution_2018,"The evolution of sexual signal modes and associated sensor morphology in fireflies ({Lampyridae}, {Coleoptera",2018,1,1,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,285,1871,NA,"Stanger-Hall, Kathrin F. and Lower, Sarah E. S and er and Lindberg, Lauri and Hopkins, Andrew and Pallansch, Jenna and Hall, David W. month = jan,",10.1098/rspb.2017.2384,,,,"Animals employ different sexual signal modes (e.g. visual, acoustic, chemical) in different environments and behavioural contexts. If sensory structures are costly, then evolutionary shifts in primary signal mode should be associated with changes in sensor morphology. Further, sex differences are expected if male and female signalling behaviours differ. Fireflies are known for their light displays, but many species communicate exclusively with pheromones, including species that recently lost their light signals. We performed phylogenetically controlled analyses of male eye and antenna size in 46 North American taxa, and found that light signals are associated with larger eyes and shorter antennae. In addition, following a transition from nocturnal light displays to diurnal pheromones, eye size reductions occur more rapidly than antenna size increases. In agreement with the North American taxa, across 101 worldwide firefly taxa in 32 genera, we found light displays are associated with larger eye and smaller antenna sizes in both males and females. For those taxa with both male and female data, we found sex differences in eye size and, for diurnal species, in antenna size."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
wood_substrate_2018,Substrate growth dynamics and biomineralization of an {Ediacaran} encrusting poriferan,2018,1,1,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,285,1870,NA,"Wood, Rachel and Penny, Amelia month = jan,",10.1098/rspb.2017.1938,,,,"The ability to encrust in order to secure and maintain growth on a substrate is a key competitive innovation in benthic metazoans. Here we describe the substrate growth dynamics, mode of biomineralization and possible affinity of Namapoikia rietoogensis, a large (up to 1 m), robustly skeletal, and modular Ediacaran metazoan which encrusted the walls of synsedimentary fissures within microbial-metazoan reefs. Namapoikia formed laminar or domal morphologies with an internal structure of open tubules and transverse elements, and had a very plastic, non-deterministic growth form which could encrust both fully lithified surfaces as well as living microbial substrates, the latter via modified skeletal holdfasts. Namapoikia shows complex growth interactions and substrate competition with contemporary living microbialites and thrombolites, including the production of plate-like dissepiments in response to microbial overgrowth which served to elevate soft tissue above the microbial surface. Namapoikia could also recover from partial mortality due to microbial fouling. We infer initial skeletal growth to have propagated via the rapid formation of an organic scaffold via a basal pinacoderm prior to calcification. This is likely an ancient mode of biomineralization with similarities to the living calcified demosponge Vaceletia. Namapoikia also shows inferred skeletal growth banding which, combined with its large size, implies notable individual longevity. In sum, Namapoikia was a large, relatively long-lived Ediacaran clonal skeletal metazoan that propagated via an organic scaffold prior to calcification, enabling rapid, effective and dynamic substrate occupation and competition in cryptic reef settings. The open tubular internal structure, highly flexible, non-deterministic skeletal organization, and inferred style of biomineralization of Namapoikia places probable affinity within total-group poriferans."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
pelletier_pheromone_2018,A pheromone by any other gene would smell as sweet,2018,1,1,MOLECULAR ECOLOGY,0962-1083,27,2,311--312,"Pelletier, Tara A. and Denton, Robert D. month = jan,",10.1111/mec.14412,,,,"Reproductive isolation is the result of either the inability to produce viable and fertile offspring or the avoidance of mating altogether. While these mechanisms can evolve either over time via genetic drift or natural selection, the genetic result is usually a complex set of traits that are often linked. Explaining how reproductive isolation proceeds from the initiation of divergence to the complete prevention of mating is often a difficult task, as the underlying genes for traits associated with reproductive isolation can change via molecular evolution and subsequent protein coding alterations or through alterations of gene expression regulation. In this issue of Molecular Ecology, Treer, Maex, VanBocxlaer, Proost, and Bossuyt (2017) use transcriptomic, proteomic and phylogenetic analyses to show that species-specific sex pheromones are the result of gradual sequence divergence on the same set of proteins in two closely related newt species (Ichthyosaura alpestris and Lissotriton helveticus). This study shows that salamander pheromone systems provide an enticing opportunity to connect the evolution of reproductive isolation to the changes in genes that underlie a key phenotype."," RAYYAN-INCLUSION: {""Alfredo""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: perspective"
gharajehdaghipour_predators_2018,Predators attract prey through ecosystem engineering in the {Arctic,2018,1,1,ECOSPHERE,2150-8925,9,1,NA,"Gharajehdaghipour, Tazarve and Roth, James D. month = jan,",10.1002/ecs2.2077,,,,"Predators can affect prey through mechanisms other than predation; for example, redistributing resources could modify habitats favorably for other organisms. We examined Arctic fox (Vulpes lagopus) den use by lemmings, their primary prey, in winter during a year of low lemming densities. We found winter nests, which are built by lemmings under snow, on 69\% of fox dens, whereas no control sites had nests. In August, dens had twice the vegetation cover and 50\% greater nitrogen content in grass than controls, suggesting soil enrichment by foxes increased food quantity and quality for herbivores. Snow was similar to 4 times thicker in April on dens than controls, and 1.4 times thicker on dens with lemming nests than dens without, suggesting lemmings choose thicker snow for thermal insulation. Snow cover thickness was positively related to vegetation cover on dens, but not on control sites. Thus, Arctic foxes not only prey on lemmings but also engineer productive habitat that attracts lemmings. During winters with low lemming densities, when foxes often leave the denning area and predation risk is lower, fox dens may provide a refuge that could buffer the effects of deteriorating snow conditions with Arctic warming. This additional mechanism of predators interacting with their prey illustrates how ecosystem engineers potentially alter food web interactions and highlights the importance of integrating these bodies of theory in attempts to understand community dynamics."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
li_allocation_2018,Allocation to clonal and sexual reproduction and its plasticity in {Vallisneria} spinulosa along a water-depth gradient,2018,1,1,ECOSPHERE,2150-8925,9,1,NA,"Li, Lei and Lan, Zhichun and Chen, Jiakuan and Song, Zhiping month = jan,",10.1002/ecs2.2070,,,,"Variations in water level profoundly affect functional stability of freshwater ecosystems, as well as macrophyte growth and reproduction. Although the trade-off between allocation to clonal and sexual reproduction in clonal plants can be influenced by a variety of environmental factors, whether variations of reproductive allocation (RA) in response to different environments are driven only by a size-dependent effect (apparent plasticity) or whether RA can also change independently of plant size (true plasticity) is uncertain. We conducted an experiment in nine outdoor mesocosms (6400L) to investigate the response of clonal and sexual reproduction and vegetative growth of a perennial submerged macrophyte Vallisneria spinulosa at water depths of 50, 100, or 150cm. We evaluated size-dependent and size-independent effects of water depth on sexual and clonal RA. Deep water reduced vegetative size and sexual output (mass of fruits produced), but increased tuber production of V. spinulosa. There was an apparent trade-off between reproductive modes in terms of biomass investment; plants in deep water allocated more resources into clonal propagation and reduced investment in sexual reproduction compared to plants in shallow or intermediate water. Slopes of allometric relationships (sexual vs. vegetative biomass and clonal vs. vegetative biomass) were significantly affected by water depth. Shifts in sexual RA in response to varying water depths were largely size-dependent, but there were also size-independent effects. In contrast, size-independent effects were more important than effects of size changes in determining clonal RA. We concluded that V.spinulosa adapted to a water-depth gradient by plastic trade-offs between clonal propagation and sexual reproduction. Furthermore, a size-independent effect on RA suggests a flexible reproductive strategy that could be critical for plant performance in changing aquatic environments."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
marrec_spatiotemporal_2018,Spatiotemporal variation in drivers of parasitoid metacommunity structure in continuous forest landscapes,2018,1,1,ECOSPHERE,2150-8925,9,1,NA,"Marrec, Ronan and Pontbri and -Pare, Olivier and Legault, Simon and James, Patrick M. A. month = jan,",10.1002/ecs2.2075,,,,"Although landscape spatial structure is known to influence spatial patterns of biodiversity, its effect on insect communities at higher trophic levels such as parasitoids remains poorly understood. This is particularly true in continuously distributed forests in which it can be difficult to identify clear boundaries among habitat patches. Using the metacommunity framework, we evaluate the relative importance of forest landscape structure, non-environmental spatial structure, and host outbreak status to spatial and within-season temporal variation in parasitoid communities. We used variation partitioning and metacommunity structure analyses to identify (1) the drivers of the metacommunity structure of parasitoids associated with the spruce budworm (Choristoneura fumiferana), and (2) how their relative influence varies through a season. We used a multi-scale perspective to summarize landscape heterogeneity in regions of increasing size around the community sampling locations. Spruce budworm larvae and pupae were sampled during three periods during the summer 2014 in 18 locations within continuous forest landscapes in Quebec, Canada. Thirty-two parasitoid wasp and fly species were recorded, 16 of which were found at more than one location. We found that the mechanisms shaping metacommunity structure changed over the course of a single season and that community structure varied among sites. At early and late periods in the season, we found that non-environmental structure, forest structure, and likely inter-specific competition were the main mechanisms influencing spatial variation in community structure. These results suggest a competition-dispersal trade-off. In contrast, at the middle period of the season, environmental filtering by forest structure and stochastic events were found to influence community structure. This period corresponds to the transition between early and late parasitoid communities. Our findings on the role of environmental filtering and forest structure support the idea that forest manipulations have the potential to influence parasitoid populations and hence spruce budworm outbreak dynamics as hypothesized by the enemies hypothesis. Moreover, our study highlights the value of considering a multi-scale approach and temporal variability of species interactions when characterizing the multiple processes shaping spatial metacommunity structure, particularly in continuous environments."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
tigano_assembly_2018,Assembly and {RNA}-free annotation of highly heterozygous genomes: {The} case of the thick-billed murre ({Uria} lomvia),2018,1,1,MOLECULAR ECOLOGY RESOURCES,1755-098X,18,1,79--90,"Tigano, Anna and Sackton, Timothy B. and Friesen, Vicki L. month = jan,",10.1111/1755-0998.12712,,,,"Thanks to a dramatic reduction in sequencing costs followed by a rapid development of bioinformatics tools, genome assembly and annotation have become accessible to many researchers in recent years. Among tetrapods, birds have genomes that display many features that facilitate their assembly and annotation, such as small genome size, low number of repeats and highly conserved genomic structure. However, we found that high genomic heterozygosity could have a great impact on the quality of the genome assembly of the thick-billed murre (Uria lomvia), an arctic colonial seabird. In this study, we tested the performance of three genome assemblers, ray/sscape, soapdenovo2 and platanus, in assembling the highly heterozygous genome of the thick-billed murre. Our results show that platanus, an assembler specifically designed for heterozygous genomes, outperforms the other two approaches and produces a highly contiguous (N50 = 15.8Mb) and complete genome assembly (93\% presence of genes from the Benchmarking Universal Single Copy Ortholog [BUSCO] gene set). Additionally, we annotated the thick-billed murre genome using a homology-based approach that takes advantage of the genomic resources available for birds and other taxa. Our study will be useful for those researchers who are approaching assembly and annotation of highly heterozygous genomes, or genomes of species of conservation concern, and/or who have limited financial resources."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
nyumba_use_2018,The use of focus group discussion methodology: {Insights} from two decades of application in conservation,2018,1,1,METHODS IN ECOLOGY AND EVOLUTION,2041-210X,9,1,20--32,"Nyumba, Tobias O. and Wilson, Kerrie and Derrick, Christina J. and Mukherjee, Nibedita month = jan,",10.1111/2041-210X.12860,,,,"Focus group discussion is frequently used as a qualitative approach to gain an in-depth understanding of social issues. The method aims to obtain data from a purposely selected group of individuals rather than from a statistically representative sample of a broader population. Even though the application of this method in conservation research has been extensive, there are no critical assessment of the application of the technique. In addition, there are no readily available guidelines for conservation researchers. Here, we reviewed the applications of focus group discussion within biodiversity and conservation research between 1996 and April 2017. We begin with a brief explanation of the technique for first-time users. We then discuss in detail the empirical applications of this technique in conservation based on a structured literature review (using Scopus). The screening process resulted in 170 articles, the majority of which (67\%, n=114,) were published between 2011 and 2017. Rarely was the method used as a stand-alone technique. The number of participants per focus group (where reported) ranged from 3 to 21 participants with a median of 10 participants. There were seven (median) focus group meetings per study. Focus group discussion sessions lasted for 90 (median) minutes. Four main themes emerged from the review: understanding of people's perspectives regarding conservation (32\%), followed by the assessment of conservation and livelihoods practices (21\%), examination of challenges and impacts of resource management interventions (19\%) and documenting the value of indigenous knowledge systems (16\%). Most of the studies were in Africa (n=76), followed by Asia (n=44), and Europe (n=30). We noted serious gaps in the reporting of the methodological details in the reviewed papers. More than half of the studies (n=101) did not report the sample size and group size (n=93), whereas 54 studies did not mention the number of focus group discussion sessions while reporting results. Rarely have the studies provided any information on the rationale for choosing the technique. We have provided guidelines to improve the standard of reporting and future application of the technique for conservation."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
mcpherson_simulation_2018,A simulation tool to scrutinise the behaviour of functional diversity metrics,2018,1,1,METHODS IN ECOLOGY AND EVOLUTION,2041-210X,9,1,200--206,"McPherson, Jana M. and Yeager, Lauren A. and Baum, Julia K. month = jan,",10.1111/2041-210X.12855,,,,"Many indices have been proposed to measure functional diversity and its four distinct dimensions: functional richness, evenness, divergence and redundancy. Identifying indices that reliably measure the functional diversity dimension(s) of interest requires careful testing of how each index responds to species' traits and abundance distributions. In the absence of a convenient simulation tool, tests with artificial data have to date explored only a limited number of scenarios or have altered trait and abundance distributions only indirectly based on principles of evolution and community assembly. We provide simul.comms, an R function that allows users to test the efficacy of functional diversity indices by easily creating artificial species communities with user-specified abundance and trait distributions for continuous, ordinal and categorical traits. To illustrate the function's utility, we examine the performance of R, a recently published abundance-sensitive index for functional redundancy. We use two approaches to designing simulation tests for this example analysis. The first uses simul.comms to create six separate sets of artificial communities to qualitatively assess how R responds to predictable changes in functional redundancy. The second uses simul.comms to independently alter seven community composition parameters, whose influence on R is then examined quantitatively via effect sizes in linear regression. Our analyses indicate that R broadly mirrors expected changes in functional redundancy and predictably responds to changes in community composition parameters. R appears, however, to primarily reflect trait distributions, responding minimally to variance in abundance and counter-intuitively to abundance range. Further refinement of tools to measure functional redundancy may therefore be desirable. The R tool we provide should assist with refining functional diversity measures, a critical step towards improving our ability to understand and mitigate the impacts of biodiversity loss on ecosystem functioning. Because simul.comms simply produces two linked matrices, a species-by-traits matrix and a site-by-species abundance matrix, it may be equally valuable in exploring questions and analytical approaches in other areas of community ecology."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
he_variation_2018,Variation in leaf anatomical traits from tropical to cold-temperate forests and linkage to ecosystem functions,2018,1,1,FUNCTIONAL ECOLOGY,0269-8463,32,1,10--19,"He, Nianpeng and Liu, Congcong and Tian, Miao and Li, Meiling and Yang, Hao and Yu, Guirui and Guo, Dali and Smith, Melinda D. and Yu, Qiang and Hou, Jihua month = jan,",10.1111/1365-2435.12934,,,,"Leaf anatomical traits may reflect plants adaption to environmental changes and influence ecosystem functions, as they regulate light absorption and gas exchange to some extent. Here, we hypothesized that leaf anatomical traits were closely related to gross primary productivity (GPP) because photosynthesis commonly occurs in the chloroplasts of palisade and spongy tissues in leaf. Eight leaf anatomical traits were measured in 916 plant species inhabiting from tropical to cold-temperate forests in eastern China: adaxial epidermis thickness (AD), abaxial epidermis thickness (AB), leaf thickness (LT), palisade tissue thickness (PT), and spongy tissue thickness (ST), palisade-spongy tissue ratio (PT/ST), palisade tissue-leaf thickness ratio (PT/LT), and spongy tissue-leaf thickness ratio (ST/LT). Leaf anatomical traits showed significant latitudinal patterns at species, plant functional group (PFG), and community levels (p{\textless}.05), and they differed between PFG and community. Temperature and precipitation were the main factors influencing AD, AB, PT/ST, and PT/LT, explaining 33-72\% of the total variation at large scale. Furthermore, AB, LT, PT/ST, and PT/LT were significantly correlated with the aridity index. Our findings filled the data gap of plant anatomical traits at regional scales, and broadened current knowledge on the adaptation strategies of plant anatomical traits, which also provided new evidence for linkages of plant traits and functioning across natural communities. A is available for this article."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
wang_soil_2018,Soil gross {N} ammonification and nitrification from tropical to temperate forests in eastern {China,2018,1,1,FUNCTIONAL ECOLOGY,0269-8463,32,1,83--94,"Wang, Changhui and Wang, Nannan and Zhu, Jianxing and Liu, Yuan and Xu, Xiaofeng and Niu, Shuli and Yu, Guirui and Han, Xingguo and He, Nianpeng month = jan,",10.1111/1365-2435.13024,,,,"Nitrogen (N) ammonification and nitrification are two primary microbial processes controlling the availability of soil ammonium (NH4+), a key nutrient for vegetative growth. The large-scale patterns of gross ammonification (GA) and gross nitrification (GN) rates represent soil microbial adaptations to different vegetative and environmental conditions. In this study, we investigated GA and GN rates in nine forest soils along a 3,700-km north-south transect in eastern China. We used N-15-labelling techniques, along with field experiments and laboratory incubations, to assess in situ and potential rates of the GA and GN. The mean in situ GA rate was 4.90.5mg Nkg(-1)day(-1), whereas the mean potential rate of GA was 32.08.6mg Nkg(-1)day(-1). The mean in situ GN rate was 1.7 +/- 0.3mg Nkg(-1)day(-1) (potential GN rate: 3.2 +/- 0.6mg Nkg(-1)day(-1)). GA was significantly higher than GN along the transect, and there were high variations in GA and GN among different forests. Significant relationships were identified between meteorological factors (temperature and precipitation) and the GA and GN rates during the sampling month (August 2013). However, the mean GA rate in primary forest was significantly lower in the Huzhong (HZ), Dongling (DL), Taiyue (TY) and Dinghu (DH) sites compared with other sites, whereas with the exception of the Liangshui (LS) sampling site, the mean GN rate in primary and secondary forests showed the same trends. Significant differences in GA rates were found between primary and secondary forests at the LS and Changbai (CB) sites, and differences were detected in GN rate at the HZ, LS and Jiulian (JL) sites. Structural equation modelling analysis suggested that soil N contents, microbial biomass N pool sizes and bacterial abundance are the primary determinants of the in situ rates of GA and GN. The strong control of edaphic factors on GA and GN indicates a need to improve soil N models with more explicit representation of edaphic factors and their control on soil N transformations. A is available for this article."," RAYYAN-INCLUSION: {""Alfredo""=>""Included""}"
